# Moment       
# CofR         : (0.0000000e+00 0.0000000e+00 0.0000000e+00)
#
# Time         	(total_x total_y total_z)	(pressureFluid_x pressureFluid_y pressureFluid_z)	(pressureParticle_x pressureParticle_y pressureParticle_z)	(viscous_x viscous_y viscous_z)
1.65365        	(3.6818467e-06 3.2567619e-09 9.9258293e-06)	(3.6818467e-06 3.2567619e-09 9.9258293e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.65468        	(3.6830597e-06 3.0018589e-09 9.9231237e-06)	(3.6830597e-06 3.0018589e-09 9.9231237e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.65572        	(3.6818682e-06 3.1000255e-09 9.9208966e-06)	(3.6818682e-06 3.1000255e-09 9.9208966e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.65675        	(3.6822579e-06 3.3974539e-09 9.9268061e-06)	(3.6822579e-06 3.3974539e-09 9.9268061e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.65779        	(3.6832477e-06 2.8668145e-09 9.9180389e-06)	(3.6832477e-06 2.8668145e-09 9.9180389e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.65883        	(3.6828999e-06 2.7321567e-09 9.9134590e-06)	(3.6828999e-06 2.7321567e-09 9.9134590e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.65988        	(3.6823567e-06 1.8418646e-09 9.8934931e-06)	(3.6823567e-06 1.8418646e-09 9.8934931e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.66091        	(3.6790808e-06 3.2113102e-09 9.9105992e-06)	(3.6790808e-06 3.2113102e-09 9.9105992e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.66195        	(3.6831090e-06 2.1187014e-09 9.8988822e-06)	(3.6831090e-06 2.1187014e-09 9.8988822e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.66299        	(3.6774363e-06 2.5448322e-09 9.8910232e-06)	(3.6774363e-06 2.5448322e-09 9.8910232e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.66404        	(3.6796881e-06 8.6166906e-10 9.8629287e-06)	(3.6796881e-06 8.6166906e-10 9.8629287e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.66508        	(3.6731896e-06 2.4484387e-09 9.8756276e-06)	(3.6731896e-06 2.4484387e-09 9.8756276e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.66613        	(3.6773942e-06 1.4297864e-09 9.8657906e-06)	(3.6773942e-06 1.4297864e-09 9.8657906e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.66717        	(3.6734877e-06 2.2273309e-09 9.8699073e-06)	(3.6734877e-06 2.2273309e-09 9.8699073e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.66823        	(3.6775065e-06 6.9730535e-10 9.8495081e-06)	(3.6775065e-06 6.9730535e-10 9.8495081e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.66928        	(3.6722878e-06 1.8189035e-09 9.8564521e-06)	(3.6722878e-06 1.8189035e-09 9.8564521e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.67034        	(3.6792831e-06 -3.5413955e-10 9.8313674e-06)	(3.6792831e-06 -3.5413955e-10 9.8313674e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.67142        	(3.6738794e-06 7.5652710e-10 9.8375685e-06)	(3.6738794e-06 7.5652710e-10 9.8375685e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.6725         	(3.6801505e-06 -6.1585275e-10 9.8262310e-06)	(3.6801505e-06 -6.1585275e-10 9.8262310e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.67358        	(3.6771250e-06 9.1372534e-10 9.8469863e-06)	(3.6771250e-06 9.1372534e-10 9.8469863e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.67467        	(3.6847489e-06 -1.0570496e-09 9.8274983e-06)	(3.6847489e-06 -1.0570496e-09 9.8274983e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.67577        	(3.6791801e-06 1.3938613e-10 9.8348841e-06)	(3.6791801e-06 1.3938613e-10 9.8348841e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.67688        	(3.6847304e-06 -8.3492800e-10 9.8293756e-06)	(3.6847304e-06 -8.3492800e-10 9.8293756e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.67799        	(3.6807012e-06 -3.7311139e-10 9.8264314e-06)	(3.6807012e-06 -3.7311139e-10 9.8264314e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.67912        	(3.6850967e-06 -1.5936132e-09 9.8129772e-06)	(3.6850967e-06 -1.5936132e-09 9.8129772e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.68026        	(3.6809217e-06 -9.5911997e-10 9.8130021e-06)	(3.6809217e-06 -9.5911997e-10 9.8130021e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.68142        	(3.6839572e-06 -2.5246102e-09 9.7891216e-06)	(3.6839572e-06 -2.5246102e-09 9.7891216e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.68258        	(3.6800779e-06 -1.9903756e-09 9.7879434e-06)	(3.6800779e-06 -1.9903756e-09 9.7879434e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.68375        	(3.6819846e-06 -2.5364522e-09 9.7810158e-06)	(3.6819846e-06 -2.5364522e-09 9.7810158e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.68494        	(3.6786240e-06 -2.2537945e-09 9.7762639e-06)	(3.6786240e-06 -2.2537945e-09 9.7762639e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.68613        	(3.6804509e-06 -1.8140756e-09 9.7884403e-06)	(3.6804509e-06 -1.8140756e-09 9.7884403e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.68732        	(3.6807427e-06 -2.5282621e-09 9.7738826e-06)	(3.6807427e-06 -2.5282621e-09 9.7738826e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.68852        	(3.6786921e-06 -2.0435742e-09 9.7765802e-06)	(3.6786921e-06 -2.0435742e-09 9.7765802e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.68973        	(3.6815771e-06 -3.6535183e-09 9.7513779e-06)	(3.6815771e-06 -3.6535183e-09 9.7513779e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.69096        	(3.6770869e-06 -3.4128373e-09 9.7427637e-06)	(3.6770869e-06 -3.4128373e-09 9.7427637e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.6922         	(3.6791979e-06 -4.1354912e-09 9.7328705e-06)	(3.6791979e-06 -4.1354912e-09 9.7328705e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.69344        	(3.6766600e-06 -2.6979650e-09 9.7529158e-06)	(3.6766600e-06 -2.6979650e-09 9.7529158e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.69469        	(3.6817189e-06 -4.4683525e-09 9.7303508e-06)	(3.6817189e-06 -4.4683525e-09 9.7303508e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.69596        	(3.6760896e-06 -3.4026949e-09 9.7348469e-06)	(3.6760896e-06 -3.4026949e-09 9.7348469e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.69724        	(3.6806866e-06 -4.1270039e-09 9.7315313e-06)	(3.6806866e-06 -4.1270039e-09 9.7315313e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.69855        	(3.6776112e-06 -3.0847685e-09 9.7423607e-06)	(3.6776112e-06 -3.0847685e-09 9.7423607e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.69986        	(3.6815637e-06 -3.3945665e-09 9.7454299e-06)	(3.6815637e-06 -3.3945665e-09 9.7454299e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.7012         	(3.6793074e-06 -3.1816158e-09 9.7421834e-06)	(3.6793074e-06 -3.1816158e-09 9.7421834e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.70255        	(3.6824401e-06 -3.3722767e-09 9.7453855e-06)	(3.6824401e-06 -3.3722767e-09 9.7453855e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.70392        	(3.6806286e-06 -2.7779319e-09 9.7507793e-06)	(3.6806286e-06 -2.7779319e-09 9.7507793e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.70532        	(3.6833033e-06 -3.2647553e-09 9.7469468e-06)	(3.6833033e-06 -3.2647553e-09 9.7469468e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.70673        	(3.6814706e-06 -2.8113596e-09 9.7495099e-06)	(3.6814706e-06 -2.8113596e-09 9.7495099e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.70816        	(3.6830418e-06 -3.2572708e-09 9.7435259e-06)	(3.6830418e-06 -3.2572708e-09 9.7435259e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.70962        	(3.6807730e-06 -2.2581634e-09 9.7555950e-06)	(3.6807730e-06 -2.2581634e-09 9.7555950e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.7111         	(3.6817191e-06 -2.4845260e-09 9.7522294e-06)	(3.6817191e-06 -2.4845260e-09 9.7522294e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.71261        	(3.6800943e-06 -2.6788109e-09 9.7426410e-06)	(3.6800943e-06 -2.6788109e-09 9.7426410e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.71412        	(3.6813623e-06 -1.7620036e-09 9.7625106e-06)	(3.6813623e-06 -1.7620036e-09 9.7625106e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.71565        	(3.6823332e-06 -2.5894564e-09 9.7474501e-06)	(3.6823332e-06 -2.5894564e-09 9.7474501e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.71721        	(3.6771312e-06 -2.0925678e-09 9.7418678e-06)	(3.6771312e-06 -2.0925678e-09 9.7418678e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.71877        	(3.6798314e-06 -1.6374922e-09 9.7565072e-06)	(3.6798314e-06 -1.6374922e-09 9.7565072e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.72037        	(3.6806387e-06 -2.6058910e-09 9.7382565e-06)	(3.6806387e-06 -2.6058910e-09 9.7382565e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.72196        	(3.6784770e-06 -1.3269179e-09 9.7560811e-06)	(3.6784770e-06 -1.3269179e-09 9.7560811e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.72359        	(3.6833260e-06 -3.0904551e-09 9.7330368e-06)	(3.6833260e-06 -3.0904551e-09 9.7330368e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.72525        	(3.6755041e-06 -2.2000423e-09 9.7281870e-06)	(3.6755041e-06 -2.2000423e-09 9.7281870e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.72691        	(3.6814741e-06 -2.3990986e-09 9.7387192e-06)	(3.6814741e-06 -2.3990986e-09 9.7387192e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.72861        	(3.6805102e-06 -3.8387644e-09 9.7065544e-06)	(3.6805102e-06 -3.8387644e-09 9.7065544e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.73031        	(3.6788705e-06 -2.9388475e-09 9.7183470e-06)	(3.6788705e-06 -2.9388475e-09 9.7183470e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.73205        	(3.6826667e-06 -3.9146335e-09 9.7079079e-06)	(3.6826667e-06 -3.9146335e-09 9.7079079e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.73384        	(3.6752802e-06 -3.1428236e-09 9.7018965e-06)	(3.6752802e-06 -3.1428236e-09 9.7018965e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.73563        	(3.6804627e-06 -2.4819654e-09 9.7271276e-06)	(3.6804627e-06 -2.4819654e-09 9.7271276e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.73747        	(3.6805088e-06 -3.1220058e-09 9.7132805e-06)	(3.6805088e-06 -3.1220058e-09 9.7132805e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.7393         	(3.6788159e-06 -1.7100009e-09 9.7349267e-06)	(3.6788159e-06 -1.7100009e-09 9.7349267e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.7412         	(3.6835648e-06 -2.1994507e-09 9.7365146e-06)	(3.6835648e-06 -2.1994507e-09 9.7365146e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.7431         	(3.6776890e-06 3.9460713e-11 9.7632034e-06)	(3.6776890e-06 3.9460713e-11 9.7632034e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.74506        	(3.6862784e-06 -1.8672277e-09 9.7473109e-06)	(3.6862784e-06 -1.8672277e-09 9.7473109e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.74702        	(3.6767430e-06 -6.8076008e-10 9.7437353e-06)	(3.6767430e-06 -6.8076008e-10 9.7437353e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.74906        	(3.6886855e-06 -4.2891331e-09 9.7035242e-06)	(3.6886855e-06 -4.2891331e-09 9.7035242e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.7511         	(3.6778172e-06 -4.3546304e-09 9.6719793e-06)	(3.6778172e-06 -4.3546304e-09 9.6719793e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.75322        	(3.6930329e-06 -8.6321073e-09 9.6274038e-06)	(3.6930329e-06 -8.6321073e-09 9.6274038e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.75535        	(3.6788768e-06 -8.6272907e-09 9.5885292e-06)	(3.6788768e-06 -8.6272907e-09 9.5885292e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.75758        	(3.6919755e-06 -1.1320151e-08 9.5692809e-06)	(3.6919755e-06 -1.1320151e-08 9.5692809e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.75982        	(3.6686800e-06 -7.6657937e-09 9.5774030e-06)	(3.6686800e-06 -7.6657937e-09 9.5774030e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.76218        	(3.6799730e-06 -8.1327600e-09 9.5968201e-06)	(3.6799730e-06 -8.1327600e-09 9.5968201e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.76454        	(3.6542904e-06 -3.7473226e-09 9.6129179e-06)	(3.6542904e-06 -3.7473226e-09 9.6129179e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.76708        	(3.6724945e-06 -4.6088333e-09 9.6430074e-06)	(3.6724945e-06 -4.6088333e-09 9.6430074e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.76961        	(3.6522622e-06 4.2777793e-11 9.6787948e-06)	(3.6522622e-06 4.2777793e-11 9.6787948e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.77214        	(3.6924516e-06 -1.7287815e-10 9.7798756e-06)	(3.6924516e-06 -1.7287815e-10 9.7798756e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.77493        	(3.6668651e-06 2.0672706e-09 9.7545025e-06)	(3.6668651e-06 2.0672706e-09 9.7545025e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.77771        	(3.6958648e-06 2.3538879e-09 9.8357454e-06)	(3.6958648e-06 2.3538879e-09 9.8357454e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.7805         	(3.7043627e-06 3.2618398e-09 9.8748443e-06)	(3.7043627e-06 3.2618398e-09 9.8748443e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.78328        	(3.7170924e-06 2.7968230e-09 9.8984593e-06)	(3.7170924e-06 2.7968230e-09 9.8984593e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.78663        	(3.6821072e-06 2.4395957e-09 9.7976753e-06)	(3.6821072e-06 2.4395957e-09 9.7976753e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.78997        	(3.6784252e-06 4.7165352e-09 9.8311312e-06)	(3.6784252e-06 4.7165352e-09 9.8311312e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.79331        	(3.6937901e-06 4.0535091e-09 9.8578123e-06)	(3.6937901e-06 4.0535091e-09 9.8578123e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.79666        	(3.6749094e-06 3.0193828e-09 9.7866396e-06)	(3.6749094e-06 3.0193828e-09 9.7866396e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.8            	(3.6702845e-06 7.5798275e-10 9.7293499e-06)	(3.6702845e-06 7.5798275e-10 9.7293499e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.80364        	(3.6401638e-06 2.1688634e-12 9.6337993e-06)	(3.6401638e-06 2.1688634e-12 9.6337993e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.80749        	(3.6331243e-06 -2.2891970e-10 9.6094844e-06)	(3.6331243e-06 -2.2891970e-10 9.6094844e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.81126        	(3.6518355e-06 -8.8351600e-10 9.6450932e-06)	(3.6518355e-06 -8.8351600e-10 9.6450932e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.81496        	(3.6780014e-06 -2.6603803e-09 9.6786225e-06)	(3.6780014e-06 -2.6603803e-09 9.6786225e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.81852        	(3.7034333e-06 -3.2074686e-09 9.7341541e-06)	(3.7034333e-06 -3.2074686e-09 9.7341541e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.82201        	(3.7241512e-06 -3.9320588e-09 9.7737884e-06)	(3.7241512e-06 -3.9320588e-09 9.7737884e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.8255         	(3.7210397e-06 -4.2606314e-09 9.7581075e-06)	(3.7210397e-06 -4.2606314e-09 9.7581075e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.82892        	(3.7149314e-06 -4.4877046e-09 9.7365277e-06)	(3.7149314e-06 -4.4877046e-09 9.7365277e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.83228        	(3.6889728e-06 -3.7580762e-09 9.6810998e-06)	(3.6889728e-06 -3.7580762e-09 9.6810998e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.83557        	(3.6571402e-06 -3.1050196e-09 9.6087277e-06)	(3.6571402e-06 -3.1050196e-09 9.6087277e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.83879        	(3.6206387e-06 -6.5526949e-10 9.5589601e-06)	(3.6206387e-06 -6.5526949e-10 9.5589601e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.84195        	(3.6009948e-06 9.4965821e-10 9.5374253e-06)	(3.6009948e-06 9.4965821e-10 9.5374253e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.84505        	(3.5992755e-06 3.3404610e-09 9.5785725e-06)	(3.5992755e-06 3.3404610e-09 9.5785725e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.84809        	(3.6210766e-06 4.8918810e-09 9.6656369e-06)	(3.6210766e-06 4.8918810e-09 9.6656369e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.85107        	(3.6622801e-06 6.3698695e-09 9.8025740e-06)	(3.6622801e-06 6.3698695e-09 9.8025740e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.85399        	(3.7123724e-06 6.8826501e-09 9.9442822e-06)	(3.7123724e-06 6.8826501e-09 9.9442822e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.85685        	(3.7592028e-06 6.4204083e-09 1.0058455e-05)	(3.7592028e-06 6.4204083e-09 1.0058455e-05)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.85966        	(3.7889684e-06 6.6929546e-09 1.0141758e-05)	(3.7889684e-06 6.6929546e-09 1.0141758e-05)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.86241        	(3.7924084e-06 5.7632518e-09 1.0132172e-05)	(3.7924084e-06 5.7632518e-09 1.0132172e-05)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.86511        	(3.7673754e-06 5.0226292e-09 1.0051001e-05)	(3.7673754e-06 5.0226292e-09 1.0051001e-05)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.86775        	(3.7151265e-06 3.8403779e-09 9.8893544e-06)	(3.7151265e-06 3.8403779e-09 9.8893544e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
